seq,rtt_us
1014,7057
1015,7128
1016,6522
1017,6459
1018,5893
1019,5634
1020,5252
1021,4950
1022,14502
1023,14436
1024,13771
1025,13537
1026,13134
1027,13017
1028,12676
1029,12368
1030,12058
1031,11733
1032,11431
1033,11103
1034,10753
1035,10961
1036,10411
1037,9814
1038,9543
1039,9203
1040,8968
1041,8662
1042,8409
1043,8136
1044,7771
1045,7446
1046,7115
1047,6847
1048,6447
1049,6388
1050,5845
1051,5518
1052,5252
1053,5011
1054,14520
1055,14391
1056,13833
1057,13536
1058,13270
1059,12964
1060,12654
1061,12315
1062,12091
1063,11766
1064,11545
1065,11114
1066,10901
1067,10501
1068,10364
1069,9822
1070,9617
1071,9224
1072,9027
1073,8592
1074,8348
1075,8033
1076,7738
1077,7486
1078,7170
1079,6758
1080,6482
1081,6339
1082,5918
1083,5629
1084,5255
1085,4959
1086,14437
1087,14292
1088,23823
1089,13604
1090,13169
1091,12992
1092,12578
1093,12381
1094,12086
1095,11732
1096,11583
1097,11181
1098,10933
1099,10523
1100,10507
1101,9775
1102,9643
1103,9248
1104,8958
1105,8681
1106,8350
1107,8106
1108,7758
1109,7562
1110,7119
1111,6753
1112,6421
1113,6344
1114,5800
1115,5625
1116,5379
1117,4965
1118,14498
1119,14396
1120,13858
1121,13585
1122,17087
1123,13001
1124,12605
1125,12485
1126,12206
1127,11797
1128,13035
1129,11319
1130,10844
1131,10395
1132,10239
1133,9809
1134,9616
1135,9277
1136,9441
1137,8649
1138,8355
1139,8040
1140,7774
1141,7508
1142,7207
1143,6904
1144,6531
1145,6309
1146,5873
1147,5597
1148,5443
1149,4987
1150,14380
1151,14306
1152,13791
1153,13538
1154,13230
1155,12873
1156,12584
1157,12433
1158,12042
1159,11770
1160,11642
1161,11279
1162,10759
1163,10325
1164,10445
1165,9780
1166,9493
1167,9605
1168,8910
1169,8539
1170,8535
1171,8074
1172,7778
1173,7482
1174,7513
1175,6790
1176,6218
1177,6190
1178,5974
1179,5448
1180,5151
1181,14602
1182,14689
1183,14892
1184,12553
1185,13570
1186,13153
1187,12910
1188,12675
1189,12387
1190,12301
1191,11815
1192,11542
1193,11280
1194,10847
1195,10521
1196,10344
1197,10117
1198,9623
1199,9583
1200,18870
1201,8482
1202,8503
1203,9224
1204,7768
1205,8391
1206,7912
1207,6849
1208,6407
1209,6470
1210,5898
1211,5600
1212,5285
1213,4909
1214,14495
1215,14109
1216,13918
1217,13582
1218,13161
1219,13097
1220,12732
1221,12441
1222,12104
1223,11767
1224,11497
1225,11267
1226,10886
1227,10542
1228,10242
1229,9910
1230,9700
1231,9793
1232,9034
1233,8602
1234,8323
1235,13823
1236,7672
1237,7539
1238,7235
1239,6775
1240,6476
1241,6301
1242,5869
1243,5535
1244,5240
1245,5060
1246,14530
1247,14265
1248,13789
1249,13686
1250,13388
1251,13008
1252,12668
1253,12420
1254,12032
1255,11740
1256,11559
1257,11423
1258,10761
1259,10103
1260,10391
1261,9898
1262,9563
1263,9306
1264,8984
1265,8546
1266,8380
1267,8086
1268,7819
1269,7471
1270,7203
1271,6959
1272,6417
1273,6258
1274,5871
1275,5565
1276,5294
1277,5031
1278,14423
1279,14474
1280,13830
1281,13666
1282,13164
1283,12933
1284,12611
1285,12308
1286,12111
1287,11798
1288,11703
1289,11467
1290,10837
1291,10512
1292,10332
1293,9920
1294,9678
1295,9164
1296,8898
1297,8529
1298,8372
1299,8191
1300,7711
1301,7736
1302,7247
1303,6856
1304,6497
1305,6343
1306,5720
1307,5654
1308,5184
1309,5042
1310,14579
1311,14237
1312,14228
1313,13984
1314,13269
1315,13124
1316,12725
1317,12404
1318,12091
1319,11813
1320,11548
1321,11811
1322,10828
1323,10516
1324,10261
1325,9992
1326,20775
1327,8999
1328,9019
1329,8850
1330,8452
1331,8293
1332,7807
1333,17462
1334,7334
1335,6999
1336,6533
1337,6317
1338,5916
1339,5810
1340,5479
1341,14589
1342,14431
1343,14465
1344,13911
1345,13948
1346,13210
1347,13473
1348,12825
1349,12515
1350,12198
1351,11781
1352,11554
1353,11254
1354,10851
1355,10480
1356,10300
1357,9931
1358,10039
1359,9616
1360,9031
1361,8687
1362,8593
1363,8383
1364,7821
1365,7554
1366,7193
1367,6783
1368,6460
1369,6522
1370,5844
1371,5621
1372,5292
1373,4985
1374,14459
1375,14227
1376,13809
1377,13572
1378,13823
1379,13071
1380,11928
1381,11186
1382,11067
1383,10642
1384,10281
1385,9774
1386,9583
1387,19261
1388,9074
1389,8781
1390,8488
1391,7973
1392,7786
1393,7445
1394,7175
1395,6982
1396,6532
1397,6336
1398,5825
1399,5611
1400,5303
1401,5213
1402,14741
1403,14823
1404,13879
1405,13598
1406,13393
1407,12964
1408,12757
1409,12532
1410,12526
1411,11842
1412,11327
1413,11348
1414,10867
1415,10471
1416,10482
1417,10042
1418,9564
1419,9320
1420,9051
1421,9914
1422,10614
1423,8038
1424,7798
1425,7464
1426,7167
1427,6913
1428,6571
1429,6419
1430,5989
1431,5698
1432,5325
1433,5062
1434,14521
1435,14572
1436,13968
1437,13665
1438,13524
1439,13046
1440,12851
1441,12507
1442,12036
1443,11825
1444,11761
1445,11467
1446,10855
1447,10595
1448,10335
1449,9921
1450,9632
1451,9348
1452,8998
1453,8586
1454,8463
1455,8100
1456,7856
1457,7598
1458,7212
1459,6916
1460,6520
1461,16149
1462,5851
1463,5934
1464,5402
1465,5264
1466,15025
1467,14634
1468,13984
1469,13670
1470,13318
1471,12984
1472,12638
1473,13743
1474,12026
1475,11769
1476,15038
1477,11269
1478,9690
1479,9404
1480,9083
1481,8770
1482,8443
1483,8157
1484,7859
1485,7937
1486,7560
1487,6898
1488,6908
1489,6210
1490,5905
1491,5524
1492,5386
1493,4995
1494,14512
1495,14766
1496,13911
1497,13545
1498,13234
1499,13193
1500,12666
1501,12636
1502,11973
1503,11808
1504,11937
1505,11330
