seq,rtt_us
1677,7362
1678,7610
1679,15767
1680,15062
1681,14734
1682,14392
1683,14177
1684,13770
1685,13680
1686,13414
1687,13114
1688,13114
1689,12557
1690,12261
1691,12065
1692,11663
1693,10931
1694,11373
1695,12956
1696,10519
1697,9872
1698,9933
1699,9476
1700,9117
1701,9074
1702,8734
1703,8283
1704,7601
1705,8344
1706,7591
1707,7369
1708,6981
1709,6981
1710,5701
1711,15564
1712,14899
1713,14929
1714,14545
1715,14531
1716,14098
1717,13761
1718,13461
1719,13000
1720,13173
1721,12704
1722,12607
1723,11578
1724,11589
1725,11343
1726,10880
1727,10380
1728,10443
1729,9919
1730,9788
1731,9339
1732,9200
1733,9038
1734,8612
1735,8399
1736,7578
1737,7617
1738,7596
1739,7532
1740,6235
1741,6867
1742,6395
1743,15761
1744,15694
1745,14886
1746,14332
1747,14526
1748,14012
1749,13965
1750,13546
1751,13470
1752,13115
1753,12976
1754,12394
1755,11691
1756,11829
1757,11780
1758,10893
1759,10590
1760,10725
1761,9989
1762,9817
1763,9381
1764,9742
1765,9119
1766,8409
1767,8260
1768,7812
1769,7769
1770,7787
1771,6681
1772,6937
1773,6999
1774,5728
1775,15498
1776,14906
1777,14881
1778,14736
1779,14389
1780,13990
1781,13802
1782,13475
1783,13528
1784,14631
1785,12464
1786,12041
1787,11852
1788,11788
1789,11519
1790,10864
1791,10553
1792,10610
1793,9975
1794,9846
1795,9511
1796,9191
1797,9042
1798,8505
1799,8323
1800,7884
1801,7581
1802,8618
1803,6828
1804,7072
1805,7002
1806,6536
1807,16064
1808,14945
1809,14700
1810,14492
1811,14440
1812,14097
1813,13732
1814,13670
1815,13268
1816,13301
1817,12786
1818,12456
1819,11847
1820,11879
1821,10929
1822,10918
1823,10724
1824,10613
1825,10311
1826,9953
1827,9580
1828,9298
1829,9188
1830,8728
1831,8493
1832,7888
1833,8497
1834,7616
1835,6839
1836,7021
1837,7115
1838,6441
1839,15533
1840,15211
1841,14902
1842,14676
1843,14312
1844,13932
1845,13983
1846,13077
1847,13163
1848,13028
1849,13213
1850,12548
1851,11810
1852,11840
1853,11155
1854,10891
1855,10525
1856,10471
1857,10231
1858,9799
1859,9446
1860,8999
1861,9083
1862,9353
1863,8843
1864,7448
1865,8197
1866,6952
1867,7427
1868,6319
1869,6811
1870,15404
1871,15747
1872,13997
1873,14503
1874,13342
1875,13158
1876,12515
1877,12851
1878,12281
1879,11638
1880,11791
1881,11347
1882,11462
1883,10742
1884,10405
1885,10087
1886,9919
1887,9402
1888,9170
1889,8991
1890,8402
1891,9054
1892,7832
1893,7576
1894,7738
1895,6974
1896,7172
1897,6781
1898,6606
1899,15545
1900,14989
1901,15039
1902,14468
1903,14156
1904,13839
1905,14200
1906,13175
1907,12951
1908,12718
1909,12716
1910,12466
1911,12044
1912,11858
1913,11444
1914,10948
1915,10707
1916,10588
1917,10114
1918,9855
1919,9718
1920,10670
1921,8720
1922,8766
1923,8432
1924,7853
1925,7529
1926,7824
1927,7632
1928,7266
1929,6770
1930,6589
1931,15657
1932,15184
1933,15509
1934,14601
1935,14349
1936,14050
1937,13958
1938,13647
1939,13144
1940,12791
1941,12617
1942,12631
1943,11666
1944,11588
1945,12280
1946,11211
1947,10662
1948,10915
1949,10068
1950,9701
1951,9437
1952,9286
1953,8692
